"","Zip","Median","Pop","city","state","latitude","longitude"
"31777","97830",31218.4438,"757","Fossil","OR",44.978549,-120.14934
"31778","97833",54992.2812,"915","Haines","OR",44.930122,-117.98289
"31779","97834",30851,"1102","Halfway","OR",44.919974,-117.13838
"31780","97835",63120.9136,"366","Helix","OR",45.866696,-118.74565
"31781","97836",40568,"2118","Heppner","OR",45.343509,-119.53938
"31782","97837",55481,"124","Hereford","OR",44.499533,-118.06076
"31783","97838",45648.213,"21677","Hermiston","OR",45.846442,-119.28423
"31784","97839",40568,"497","Lexington","OR",45.512792,-119.64344
"31785","97840",30851,"147","Oxbow","OR",44.973266,-116.8565
"31786","97841",48259.5056,"393","Imbler","OR",45.463939,-117.9624
"31787","97842",43750,"169","Imnaha","OR",45.479993,-116.79861
"31788","97843",39630.8792,"634","Ione","OR",45.493783,-119.87071
"31789","97844",44927,"3796","Irrigon","OR",45.886463,-119.51737
"31790","97845",37676.8436,"2660","John Day","OR",44.408646,-118.95122
"31791","97846",42822.8977,"1996","Joseph","OR",45.336407,-117.17791
"31792","97848",34704.7587,"173","Kimberly","OR",44.675475,-119.57602
"31793","97850",42948.0727,"16264","La Grande","OR",45.32627,-118.08197
"31794","97856",32330,"421","Long Creek","OR",44.743532,-119.11886
"31795","97857",45547.888,"498","Lostine","OR",45.464512,-117.44227
"31796","97859",50920,"119","Meacham","OR",45.529778,-118.43996
"31797","97862",40644.0133,"11278","Milton Freewater","OR",45.938511,-118.36952
"31798","97864",32330,"270","Monument","OR",44.811965,-119.41539
"31799","97865",37747.8194,"1239","Mount Vernon","OR",44.421744,-119.14737
"31800","97867",44158.5981,"791","North Powder","OR",45.048141,-117.96742
"31801","97868",48717.304,"1989","Pilot Rock","OR",45.402303,-118.76751
"31802","97869",32330,"1350","Prairie City","OR",44.441241,-118.69325
"31803","97870",30851,"586","Richland","OR",44.798064,-117.2181
"31804","97873",37832,"251","Seneca","OR",44.138142,-118.9767
"31805","97874",33403,"362","Spray","OR",44.741727,-119.82803
"31806","97875",53413.9323,"2611","Stanfield","OR",45.786324,-119.21099
"31807","97876",44317.3972,"851","Summerville","OR",45.52535,-118.01193
"31808","97877",51503.6582,"227","Sumpter","OR",44.744446,-118.2229
"31809","97880",48417.786,"364","Ukiah","OR",45.085144,-118.944
"31810","97882",43784.0317,"5960","Umatilla","OR",45.915993,-119.33008
"31811","97883",43517,"2249","Union","OR",45.201699,-117.83083
"31812","97884",55481,"233","Unity","OR",44.471344,-118.20623
"31813","97885",46471.7395,"1450","Wallowa","OR",45.568843,-117.52645
"31814","97886",44201.5492,"1267","Weston","OR",45.800879,-118.28859
"31815","97901",41257.4802,"755","Adrian","OR",43.661247,-117.07192
"31816","97903",44127,"103","Brogan","OR",44.187379,-117.62629
"31817","97904",42180,"143","Drewsey","OR",43.834833,-118.47434
"31818","97905",31253.192,"208","Durkee","OR",44.578393,-117.48787
"31819","97906",44127,"257","Harper","OR",43.875636,-117.57157
"31820","97907",32454.7079,"646","Huntington","OR",44.410083,-117.30995
"31821","97908",44127,"72","Ironside","OR",44.30411,-117.9161
"31822","97909",43833.3028,"55","Jamieson","OR",44.207973,-117.45677
"31823","97910",77372,"641","Jordan Valley","ID",42.749306,-116.8863
"31824","97911",44127,"131","Juntura","OR",43.722896,-118.07394
"31825","97913",83808.3407,"5579","Nyssa","ID",43.909576,-116.97103
"31826","97914",24810.9289,"14798","Ontario","OR",44.057074,-116.99148
"31827","97918",41062.4924,"4653","Vale","OR",44.029403,-117.33282
"31828","97920",44127,"42","Westfall","OR",44.032437,-117.7115
"31829","98001",73052.0242,"31911","Auburn","WA",47.303722,-122.26608
"31830","98002",40585.6428,"31647","Auburn","WA",47.304221,-122.21602
"31831","98003",52409.9046,"44151","Federal Way","WA",47.311072,-122.31188
"31832","98004",99669.2313,"27946","Bellevue","WA",47.618371,-122.20308
"31833","98005",72812.1955,"17714","Bellevue","WA",47.611021,-122.16858
"31834","98006",104825.2845,"36364","Bellevue","WA",47.562975,-122.1526
"31835","98007",69589.3621,"24889","Bellevue","WA",47.610935,-122.14104
"31836","98008",89013.1359,"24411","Bellevue","WA",47.609222,-122.1155
"31837","98010",87029.971,"5025","Black Diamond","WA",47.317802,-122.01479
"31838","98011",68584.3054,"29212","Bothell","WA",47.751471,-122.20257
"31839","98012",87772.2715,"51136","Bothell","WA",47.84311,-122.20457
"31840","98014",89478.487,"6765","Carnation","WA",47.648232,-121.91265
"31841","98019",99892.778,"10725","Duvall","WA",47.7353,-121.96222
"31842","98020",74324.0403,"18304","Edmonds","WA",47.803668,-122.37096
"31843","98021",85126.8808,"26722","Bothell","WA",47.790653,-122.22021
"31844","98022",68314.456,"20987","Enumclaw","WA",47.193729,-121.91915
"31845","98023",66227.6062,"47510","Federal Way","WA",47.309021,-122.36178
"31846","98024",96642.4445,"5650","Fall City","WA",47.565642,-121.88638
"31847","98026",75933.3243,"35921","Edmonds","WA",47.821568,-122.33651
"31848","98027",94297.2359,"26141","Issaquah","WA",47.522828,-122.02921
"31849","98028",86310.0624,"20419","Kenmore","WA",47.75287,-122.24736
"31850","98029",99661.7162,"24348","Issaquah","WA",47.572401,-122.02065
"31851","98030",56657.2594,"33769","Kent","WA",47.369098,-122.192276
"31852","98031",65442.2851,"36581","Kent","WA",47.388461,-122.19644
"31853","98032",51833.8865,"33853","Kent","WA",47.388254,-122.25932
"31854","98033",96608.762,"34338","Kirkland","WA",47.67903,-122.1934
"31855","98034",78392.556,"40407","Kirkland","WA",47.71828,-122.19702
"31856","98036",65884.25,"36000","Lynnwood","WA",47.808816,-122.28394
"31857","98037",60620.7237,"26889","Lynnwood","WA",47.848237,-122.28348
"31858","98038",94081.6614,"31171","Maple Valley","WA",47.381989,-122.03553
"31859","98039",174728.6391,"2971","Medina","WA",47.626571,-122.2328
"31860","98040",128906.2889,"22699","Mercer Island","WA",47.569271,-122.23233
"31861","98042",82732.1254,"43673","Kent","WA",47.363382,-122.11451
"31862","98043",54921.3235,"19943","Mountlake Terrace","WA",47.790969,-122.30539
"31863","98045",85739.5994,"13888","North Bend","WA",47.483057,-121.73254
"31864","98047",50948.7348,"6339","Pacific","WA",47.26619,-122.24463
"31865","98050",101558,"322","Preston","WA",47.536015,-121.931195
"31866","98051",79974.0304,"3270","Ravensdale","WA",47.359414,-121.88657
"31867","98052",93173.297,"58442","Redmond","WA",47.677471,-122.12138
"31868","98053",114287.1186,"18784","Redmond","WA",47.640972,-122.03318
"31869","98055",63946.3676,"21904","Renton","WA",47.467422,-122.21005
"31870","98056",64104.8864,"32489","Renton","WA",47.510739,-122.18372
"31871","98057",46918.8924,"10613","Renton","WA",47.432251,-121.803388
"31872","98058",81491.8286,"41938","Renton","WA",47.448322,-122.14584
"31873","98059",84572.6516,"34463","Renton","WA",47.493031,-122.14169
"31874","98065",108108.3105,"12699","Snoqualmie","WA",47.530639,-121.83053
"31875","98068",20134.884,"79","Snoqualmie Pass","WA",47.397811,-121.39603
"31876","98070",79055.244,"10624","Vashon","WA",47.416198,-122.46821
"31877","98072",98841.3319,"22312","Woodinville","WA",47.758786,-122.10205
"31878","98074",134158.6286,"25748","Sammamish","WA",47.625364,-122.045347
"31879","98075",132143.8926,"20715","Sammamish","WA",47.584879,-122.033685
"31880","98077",120738.2426,"13585","Woodinville","WA",47.75,-122.04
"31881","98087",57839.2492,"29976","Lynnwood","WA",47.85,-122.28
"31882","98092",77881.9746,"39816","Auburn","WA",47.297285,-122.16328
"31883","98101",37605.5336,"10238","Seattle","WA",47.61067,-122.33438
"31884","98102",57723.7311,"20756","Seattle","WA",47.63287,-122.32253
"31885","98103",69942.0356,"45911","Seattle","WA",47.671346,-122.34166
"31886","98104",23742.2374,"13095","Seattle","WA",47.60252,-122.32855
"31887","98105",52145.0686,"43924","Seattle","WA",47.66377,-122.30118
"31888","98106",60617.632,"22873","Seattle","WA",47.53282,-122.35443
"31889","98107",64804.2264,"21147","Seattle","WA",47.66747,-122.37468
"31890","98108",55352.6806,"22374","Seattle","WA",47.546188,-122.31514
"31891","98109",61978.3892,"20715","Seattle","WA",47.630648,-122.34675
"31892","98110",92687.3759,"23025","Bainbridge Island","WA",47.65526,-122.53508
"31893","98112",90529.4878,"21077","Seattle","WA",47.629653,-122.29752
"31894","98115",82556.3375,"46206","Seattle","WA",47.68382,-122.30122
"31895","98116",75727.9022,"22241","Seattle","WA",47.57487,-122.39392
"31896","98117",76908.2449,"31365","Seattle","WA",47.685919,-122.37838
"31897","98118",51093.4239,"42731","Seattle","WA",47.543348,-122.27496
"31898","98119",67704.822,"21039","Seattle","WA",47.63877,-122.36694
"31899","98121",53600.3327,"12628","Seattle","WA",47.61487,-122.34578
"31900","98122",57970.9356,"31454","Seattle","WA",47.61157,-122.30406
"31901","98125",47909.7162,"30826","Seattle","WA",47.716648,-122.30308
"31902","98126",64246.7678,"20698","Seattle","WA",47.54687,-122.3748
"31903","98133",57182.2189,"44555","Seattle","WA",47.733852,-122.34461
"31904","98134",54158,"644","Seattle","WA",47.57867,-122.33441
"31905","98136",77761.3474,"14770","Seattle","WA",47.538887,-122.38803
"31906","98144",58262.6023,"26881","Seattle","WA",47.58577,-122.30081
"31907","98146",53913.4864,"25922","Seattle","WA",47.501753,-122.35688
"31908","98148",50182.7209,"10010","Seattle","WA",47.443756,-122.33068
"31909","98155",71748.2745,"32778","Seattle","WA",47.753019,-122.30373
"31910","98164",33592,"141","Seattle","WA",47.606139,-122.33186
"31911","98166",62107.2923,"20301","Seattle","WA",47.458821,-122.34943
"31912","98168",47612.263,"33734","Seattle","WA",47.491327,-122.3027
"31913","98177",85480.6475,"19030","Seattle","WA",47.740886,-122.36978
"31914","98178",55776.7857,"24092","Seattle","WA",47.497971,-122.24664
"31915","98188",44312.9661,"23111","Seattle","WA",47.450321,-122.27472
"31916","98198",59070.1692,"34584","Seattle","WA",47.397521,-122.315
"31917","98199",93940.3742,"19686","Seattle","WA",47.64767,-122.39758
"31918","98201",39719.4514,"29582","Everett","WA",47.986274,-122.20222
"31919","98203",60382.9586,"34354","Everett","WA",47.943468,-122.21792
"31920","98204",46667.0162,"39380","Everett","WA",47.90296,-122.25064
"31921","98205",73497.1957,"12283","Everett","WA",47.993436,-122.12723
"31922","98207",54018,"758","Everett","WA",48.037258,-121.682271
"31923","98208",73266.0015,"51802","Everett","WA",47.893451,-122.19797
"31924","98220",42970,"634","Acme","WA",48.681582,-122.1977
"31925","98221",51488.7792,"18248","Anacortes","WA",48.495234,-122.61976
"31926","98222",52606,"33","Blakely Island","WA",48.586563,-122.80317
"31927","98223",65193.9579,"40815","Arlington","WA",48.203856,-122.05288
"31928","98224",81204,"294","Baring","WA",47.763755,-121.47607
"31929","98225",37034.9635,"46172","Bellingham","WA",48.747578,-122.48508
"31930","98226",51755.8329,"41235","Bellingham","WA",48.759079,-122.43597
"31931","98229",55157.0112,"30321","Bellingham","WA",48.725417,-122.435478
"31932","98230",56395.4125,"15710","Blaine","WA",48.961443,-122.73714
"31933","98232",76213,"3920","Bow","WA",48.559548,-122.41375
"31934","98233",55439.6829,"14871","Burlington","WA",48.486892,-122.33366
"31935","98235",61667,"103","Clearlake","WA",48.461672,-122.23308
"31936","98236",64644.0659,"5635","Clinton","WA",47.962134,-122.40089
"31937","98237",43646.8334,"4025","Concrete","WA",48.497601,-121.70018
"31938","98238",72112,"85","Conway","WA",48.337796,-122.34517
"31939","98239",60957.4348,"6646","Coupeville","WA",48.204162,-122.66723
"31940","98240",57557.4753,"3061","Custer","WA",48.931679,-122.63256
"31941","98241",43891.189,"2129","Darrington","WA",48.265483,-121.56075
"31942","98243",49232,"507","Deer Harbor","WA",48.612763,-123.02057
"31943","98244",42970,"3001","Deming","WA",48.841442,-122.12547
"31944","98245",49232,"3651","Eastsound","WA",48.672312,-122.91972
"31945","98247",58302.7976,"9072","Everson","WA",48.900256,-122.32095
"31946","98248",56492.1657,"22361","Ferndale","WA",48.852655,-122.61807
"31947","98249",58954.567,"4561","Freeland","WA",48.029176,-122.54222
"31948","98250",53080.1156,"7664","Friday Harbor","WA",48.55113,-123.07563
"31949","98251",58666.359,"4567","Gold Bar","WA",47.851713,-121.66644
"31950","98252",67096.4294,"8777","Granite Falls","WA",48.070852,-121.82242
"31951","98253",56636,"1837","Greenbank","WA",48.085852,-122.57129
"31952","98255",51037,"245","Hamilton","WA",48.525461,-121.9887
"31953","98256",66304,"420","Index","WA",47.84138,-121.50689
"31954","98257",55632.2105,"4134","La Conner","WA",48.393063,-122.50476
"31955","98258",74693.9354,"30524","Lake Stevens","WA",48.028355,-122.06327
"31956","98260",60239.4091,"5278","Langley","WA",48.030555,-122.44856
"31957","98261",52606,"2383","Lopez Island","WA",48.481655,-122.88271
"31958","98262",56705,"964","Lummi Island","WA",48.699642,-122.66658
"31959","98263",51037,"76","Lyman","WA",48.534462,-122.058644
"31960","98264",54870.716,"18893","Lynden","WA",48.943476,-122.45723
"31961","98266",42970,"3642","Maple Falls","WA",48.853213,-122.247881
"31962","98267",42560,"534","Marblemount","WA",48.499159,-121.43163
"31963","98270",68070.607,"45899","Marysville","WA",48.061269,-122.1588
"31964","98271",64936.9661,"27184","Marysville","WA",48.093129,-122.21614
"31965","98272",72407.1445,"27942","Monroe","WA",47.860245,-121.93734
"31966","98273",47848.9217,"28717","Mount Vernon","WA",48.414576,-122.35196
"31967","98274",60102.9918,"16613","Mount Vernon","WA",48.371026,-122.24432
"31968","98275",91714.6942,"20256","Mukilteo","WA",47.916148,-122.30293
"31969","98276",54579,"450","Nooksack","WA",48.834208,-122.335734
"31970","98277",50268.517,"35219","Oak Harbor","WA",48.303774,-122.65093
"31971","98278",37981,"1065","Oak Harbor","WA",48.310127,-122.655862
"31972","98279",49232,"608","Olga","WA",48.63205,-122.81372
"31973","98280",49232,"480","Orcas","WA",48.594255,-122.91828
"31974","98281",55388,"1314","Point Roberts","WA",48.99201,-123.05047
"31975","98282",62239.4011,"15661","Camano","WA",48.185511,-122.48209
"31976","98283",42634.62,"434","Rockport","WA",48.509814,-121.48418
"31977","98284",56507.0208,"24331","Sedro Woolley","WA",48.518653,-122.16545
"31978","98286",52606,"240","Shaw Island","WA",48.575362,-122.96643
"31979","98288",81204,"333","Skykomish","WA",47.658047,-121.41445
"31980","98290",74068.2119,"32714","Snohomish","WA",47.930902,-122.03976
"31981","98292",70020.0758,"20987","Stanwood","WA",48.222046,-122.38961
"31982","98294",64505.056,"6595","Sultan","WA",47.86527,-121.78899
"31983","98295",53070.9909,"2409","Sumas","WA",48.971298,-122.20146
"31984","98296",104505.1549,"27956","Snohomish","WA",47.846083,-122.11068
"31985","98297",49232,"106","Waldron","WA",48.701835,-123.02636
"31986","98303",45442,"1037","Anderson Island","WA",47.16438,-122.69584
"31987","98304",49400.6557,"759","Ashford","WA",46.75523,-122.01544
"31988","98305",45341,"358","Beaver","WA",48.066605,-124.30909
"31989","98310",38590.9713,"16286","Bremerton","WA",47.58675,-122.62371
"31990","98311",62105.8665,"25880","Bremerton","WA",47.629717,-122.63493
"31991","98312",53553.9654,"30203","Bremerton","WA",47.564437,-122.71293
"31992","98314",114375,"3329","Bremerton","WA",47.559317,-122.64915
"31993","98315",39601,"6054","Silverdale","WA",47.720777,-122.71309
"31994","98320",33583,"1250","Brinnon","WA",47.705616,-122.92868
"31995","98321",70489.5342,"15152","Buckley","WA",47.155649,-122.05255
"31996","98323",68435.0919,"702","Carbonado","WA",47.035525,-121.951
"31997","98325",53579.5076,"1848","Chimacum","WA",47.974586,-122.78382
"31998","98326",50430,"1412","Clallam Bay","WA",48.181608,-124.41188
"31999","98327",81315,"8267","Dupont","WA",47.088719,-122.64326
"32000","98328",59019.3549,"10433","Eatonville","WA",46.884733,-122.29237
"32001","98329",70406.0411,"10545","Gig Harbor","WA",47.378121,-122.7222
"32002","98330",52647,"149","Elbe","WA",46.761546,-122.17858
"32003","98331",44772.5046,"6261","Forks","WA",47.838423,-124.35888
"32004","98332",84807.1755,"15855","Gig Harbor","WA",47.364321,-122.60011
"32005","98333",93517,"3633","Fox Island","WA",47.244053,-122.6199
"32006","98335",79593.7985,"24925","Gig Harbor","WA",47.301252,-122.60562
"32007","98336",48865.1501,"970","Glenoma","WA",46.53619,-122.11766
"32008","98337",38537.104,"6697","Bremerton","WA",47.569167,-122.63479
"32009","98338",69142.4601,"24098","Graham","WA",47.028423,-122.291
"32010","98339",41672.5272,"3326","Port Hadlock","WA",48.036882,-122.7599
"32011","98340",63196.162,"2537","Hansville","WA",47.910628,-122.57489
"32012","98342",67000,"1370","Indianola","WA",47.74878,-122.53051
"32013","98345",80694,"554","Keyport","WA",47.702342,-122.62554
"32014","98346",63786.9736,"9297","Kingston","WA",47.807359,-122.51962
"32015","98349",54009.3349,"4614","Lakebay","WA",47.268551,-122.76897
"32016","98350",45341,"460","La Push","WA",47.905815,-124.62202
"32017","98351",45442,"1115","Longbranch","WA",47.200168,-122.77537
"32018","98353",79009,"4","Manchester","WA",47.553289,-122.54535
"32019","98354",62253.1424,"6976","Milton","WA",47.248208,-122.31737
"32020","98355",38348,"628","Mineral","WA",46.711036,-122.0348
"32021","98356",47580.4424,"2149","Morton","WA",46.562676,-122.29514
"32022","98357",32069,"1414","Neah Bay","WA",48.35306,-124.64076
"32023","98358",37892,"897","Nordland","WA",48.058323,-122.68794
"32024","98359",62507.794,"4887","Olalla","WA",47.43025,-122.57159
"32025","98360",74154.3618,"12221","Orting","WA",47.039607,-122.14691
"32026","98361",38861,"1158","Packwood","WA",46.580048,-121.61674
"32027","98362",44158.4411,"22230","Port Angeles","WA",48.097144,-123.40628
"32028","98363",46987.221,"13343","Port Angeles","WA",48.102836,-123.63765
"32029","98364",80649,"45","Port Gamble","WA",47.854503,-122.59122
"32030","98365",61118,"4528","Port Ludlow","WA",47.907561,-122.69416
"32031","98366",54726.8012,"34258","Port Orchard","WA",47.53587,-122.59905
"32032","98367",67515.6218,"27693","Port Orchard","WA",47.470971,-122.66335
"32033","98368",44355.38,"14724","Port Townsend","WA",48.100255,-122.79736
"32034","98370",69037.25,"29528","Poulsbo","WA",47.743302,-122.63041
"32035","98371",58921.3663,"20468","Puyallup","WA",47.196272,-122.31577
"32036","98372",65293.8504,"22475","Puyallup","WA",47.198591,-122.27131
"32037","98373",62962.1477,"22246","Puyallup","WA",47.147862,-122.31864
"32038","98374",73313.9628,"37360","Puyallup","WA",47.140045,-122.26012
"32039","98375",73129.8216,"26863","Puyallup","WA",47.112477,-122.32247
"32040","98376",5567.8498,"182","Quilcene","WA",47.826111,-122.85233
"32041","98377",39810.8062,"1922","Randle","WA",46.525156,-121.85094
"32042","98380",75834.8701,"4173","Seabeck","WA",47.596122,-122.89456
"32043","98381",50430,"371","Sekiu","WA",48.283826,-124.37144
"32044","98382",46019.7286,"26856","Sequim","WA",48.079979,-123.09916
"32045","98383",66530.5717,"19727","Silverdale","WA",47.667257,-122.69055
"32046","98385",65803.1096,"459","South Prairie","WA",47.138345,-122.09819
"32047","98387",63338.4061,"43173","Spanaway","WA",47.077796,-122.40517
"32048","98388",67144.0918,"7508","Steilacoom","WA",47.164965,-122.6005
"32049","98390",54886.1923,"10461","Sumner","WA",47.196364,-122.1887
"32050","98391",80778.9465,"44309","Bonney Lake","WA",47.18,-122.16
"32051","98392",62802,"2994","Suquamish","WA",47.735065,-122.55751
"32052","98394",66952.8184,"1107","Vaughn","WA",47.336226,-122.78309
"32053","98396",68464.0425,"662","Wilkeson","WA",47.106024,-122.0451
"32054","98402",24336.9307,"6356","Tacoma","WA",47.247671,-122.43971
"32055","98403",51478.6497,"7713","Tacoma","WA",47.263971,-122.45879
"32056","98404",43225.0981,"32086","Tacoma","WA",47.212421,-122.4156
"32057","98405",37833.6802,"22851","Tacoma","WA",47.248953,-122.46599
"32058","98406",58102.5188,"21610","Tacoma","WA",47.26302,-122.49518
"32059","98407",63502.2583,"19885","Tacoma","WA",47.28392,-122.50433
"32060","98408",48879.8268,"18830","Tacoma","WA",47.209021,-122.44498
"32061","98409",43856.4983,"22989","Tacoma","WA",47.208987,-122.48053
"32062","98416",56926,"1014","Tacoma","WA",47.264577,-122.482076
"32063","98418",45513.0894,"10069","Tacoma","WA",47.066193,-122.113223
"32064","98421",53139.2496,"1308","Tacoma","WA",47.250681,-122.41213
"32065","98422",81649.378,"20151","Tacoma","WA",47.296007,-122.39835
"32066","98424",55179.7366,"10140","Tacoma","WA",47.242186,-122.35916
"32067","98430",45000,"13","Camp Murray","WA",47.066193,-122.113223
"32068","98433",39955.1509,"14584","Tacoma","WA",47.080682,-122.57987
"32069","98438",44219,"366","Tacoma","WA",47.151297,-122.567631
"32070","98439",37548.8212,"4839","Lakewood","WA",47.12562,-122.52294
"32071","98443",60045,"5371","Tacoma","WA",47.202874,-122.37678
"32072","98444",40764.3953,"33956","Tacoma","WA",47.153571,-122.4485
"32073","98445",55676.6893,"29661","Tacoma","WA",47.148269,-122.41196
"32074","98446",62298.0945,"10173","Tacoma","WA",47.1309,-122.37589
"32075","98447",36113,"842","Tacoma","WA",47.066193,-122.113223
"32076","98465",50318.7998,"6340","Tacoma","WA",47.247735,-122.52818
"32077","98466",55555.8974,"26944","Tacoma","WA",47.230402,-122.53272
"32078","98467",61968.4458,"14728","University Place","WA",47.203946,-122.52996
"32079","98498",60338.6854,"27546","Lakewood","WA",47.16062,-122.55877
"32080","98499",37928.792,"29750","Lakewood","WA",47.16632,-122.50844
"32081","98501",67447.1743,"38133","Olympia","WA",47.014718,-122.8819
"32082","98502",58029.2039,"30491","Olympia","WA",47.071484,-122.97702
"32083","98503",58777.2398,"36611","Lacey","WA",47.027082,-122.80359
"32084","98506",58256.6028,"18199","Olympia","WA",47.069339,-122.87249
"32085","98512",64091.6547,"28130","Olympia","WA",46.969793,-122.99802
"32086","98513",66039.5989,"31975","Olympia","WA",47.00581,-122.75285
"32087","98516",72611.4001,"20166","Olympia","WA",47.085046,-122.78376
"32088","98520",42028.3908,"23814","Aberdeen","WA",46.972965,-123.81923
"32089","98524",53548,"3232","Allyn","WA",47.374343,-122.8388
"32090","98526",44341.2395,"398","Amanda Park","WA",47.463965,-124.02938
"32091","98527",33250,"324","Bay Center","WA",46.630051,-123.95463
"32092","98528",54372.9459,"9983","Belfair","WA",47.445292,-122.88417
"32093","98530",47127,"565","Bucoda","WA",46.797382,-122.85123
"32094","98531",39493.2683,"24121","Centralia","WA",46.728383,-122.95142
"32095","98532",50479.9377,"23596","Chehalis","WA",46.630721,-123.01599
"32096","98533",38348,"609","Cinebar","WA",46.588026,-122.53345
"32097","98535",43245,"445","Copalis Beach","WA",47.118566,-124.16027
"32098","98536",43245,"211","Copalis Crossing","WA",47.179475,-124.14241
"32099","98537",41782.5816,"2129","Cosmopolis","WA",46.899189,-123.6907
"32100","98538",47884.4072,"304","Curtis","WA",46.483547,-123.1016
"32101","98541",43449.7189,"10101","Elma","WA",47.03575,-123.40713
"32102","98542",42800.035,"656","Ethel","WA",46.532624,-122.74407
"32103","98544",49367,"73","Galvin","WA",46.734909,-123.02536
"32104","98546",56816.7742,"2909","Grapeview","WA",47.321442,-122.92935
"32105","98547",34116.2,"1436","Grayland","WA",46.781978,-124.08111
"32106","98548",49273.4866,"2193","Hoodsport","WA",47.446725,-123.21175
"32107","98550",35109.2542,"11382","Hoquiam","WA",47.026913,-123.91732
"32108","98552",46893.4805,"508","Humptulips","WA",47.355226,-123.90189
"32109","98555",46927.7782,"599","Lilliwaup","WA",47.521614,-123.06888
"32110","98557",49116.917,"3225","Mccleary","WA",47.054419,-123.2739
"32111","98558",55594.496,"192","Mckenna","WA",46.955863,-122.55585
"32112","98559",54856,"93","Malone","WA",46.959091,-123.32595
"32113","98560",58942,"142","Matlock","WA",47.26332,-123.43097
"32114","98562",43245,"195","Moclips","WA",47.254009,-124.20789
"32115","98563",47898.7242,"8001","Montesano","WA",47.034615,-123.60332
"32116","98564",40787,"2459","Mossyrock","WA",46.50494,-122.48668
"32117","98565",52708,"618","Napavine","WA",46.580105,-122.90699
"32118","98568",54789.4612,"2519","Oakville","WA",46.84066,-123.25649
"32119","98569",43245,"5784","Ocean Shores","WA",46.983877,-124.15607
"32120","98570",44762.431,"3889","Onalaska","WA",46.593526,-122.65346
"32121","98571",43245,"483","Pacific Beach","WA",47.216861,-124.1974
"32122","98572",49405,"797","Pe Ell","WA",46.569107,-123.30578
"32123","98575",46971,"228","Quinault","WA",47.489864,-123.81031
"32124","98576",63863.9041,"4667","Rainier","WA",46.871178,-122.67573
"32125","98577",38140.435,"6338","Raymond","WA",46.668744,-123.67708
"32126","98579",53448.5187,"12870","Rochester","WA",46.814438,-123.08647
"32127","98580",58950.7036,"11099","Roy","WA",46.954282,-122.48754
"32128","98581",47778,"424","Ryderwood","WA",46.373347,-123.05308
"32129","98582",40801.892,"611","Salkum","WA",46.513653,-122.62556
"32130","98583",39688,"124","Satsop","WA",47.002178,-123.483596
"32131","98584",43427.3278,"36630","Shelton","WA",47.224044,-123.10538
"32132","98585",39974.811,"655","Silver Creek","WA",46.528282,-122.57616
"32133","98586",33895.4584,"1944","South Bend","WA",46.560786,-123.85214
"32134","98587",43036,"942","Taholah","WA",47.32251,-124.25814
"32135","98588",54583,"1829","Tahuya","WA",47.433993,-123.02078
"32136","98589",56583.3204,"7320","Tenino","WA",46.857968,-122.8326
"32137","98590",33250,"356","Tokeland","WA",46.737458,-123.98121
"32138","98591",40754.2276,"3952","Toledo","WA",46.433226,-122.80083
"32139","98592",57529,"1764","Union","WA",47.33179,-123.07403
"32140","98593",38133,"1113","Vader","WA",46.40521,-122.9827
"32141","98595",34670,"2917","Westport","WA",46.887187,-124.10735
"32142","98596",48031.1255,"6524","Winlock","WA",46.493247,-122.92262
"32143","98597",59939.3146,"21557","Yelm","WA",46.893352,-122.56719
"32144","98601",13740.3551,"640","Amboy","WA",45.935656,-122.43726
"32145","98602",42971.755,"200","Appleton","WA",45.844123,-121.29141
"32146","98603",57831,"1017","Ariel","WA",46.001752,-122.45624
"32147","98604",66854.906,"34232","Battle Ground","WA",45.791345,-122.51789
"32148","98605",44408.6011,"1225","Bingen","WA",45.719294,-121.47838
"32149","98606",77157.7806,"9027","Brush Prairie","WA",45.73451,-122.48034
"32150","98607",78699.9445,"27899","Camas","WA",45.60916,-122.40547
"32151","98610",42624.1868,"2811","Carson","WA",45.801513,-121.91147
"32152","98611",49539.2561,"9133","Castle Rock","WA",46.308371,-122.8987
"32153","98613",41336.875,"400","Centerville","WA",45.722786,-120.96163
"32154","98614",44554,"353","Chinook","WA",46.282397,-123.93844
"32155","98616",43182.4077,"112","Cougar","WA",46.06517,-122.29411
"32156","98617",42799,"1042","Dallesport","WA",45.632051,-121.16835
"32157","98619",31204.9336,"457","Glenwood","WA",46.018228,-121.28904
"32158","98620",31121.8849,"7123","Goldendale","WA",45.846697,-120.75703
"32159","98621",1452.4604,"9","Grays River","WA",46.348706,-123.58307
"32160","98624",41877.9475,"1532","Ilwaco","WA",46.312541,-124.02968
"32161","98625",60022.652,"6133","Kalama","WA",46.015873,-122.79718
"32162","98626",45287.597,"24523","Kelso","WA",46.150433,-122.88566
"32163","98628",42373.2292,"385","Klickitat","WA",45.82786,-121.09804
"32164","98629",67436.5887,"8364","La Center","WA",45.8768,-122.62193
"32165","98631",40563.0131,"3243","Long Beach","WA",46.365773,-124.05022
"32166","98632",46266.9466,"49168","Longview","WA",46.156082,-122.98043
"32167","98635",42799,"1735","Lyle","WA",45.726451,-121.19784
"32168","98638",38592.6748,"1321","Naselle","WA",46.370075,-123.76506
"32169","98639",55345,"847","North Bonneville","WA",45.650041,-121.97167
"32170","98640",39564.3568,"4380","Ocean Park","WA",46.501781,-124.04801
"32171","98641",37155,"5","Oysterville","WA",46.554,-124.02626
